﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0IKlTHUaLYjo1cAVYQ0TNR","The Elder","Insomnium","In The Halls Of Awaiting","1","5","286360","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:7iLQvaNf3CPEofTpKyUeIb","Black Waters","Insomnium","In The Halls Of Awaiting","1","6","300506","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:4AlKfDmTxBVs0QYZjUlPUj","Shades Of Deep Green","Insomnium","In The Halls Of Awaiting","1","7","453226","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:1mfDdGtp0BtPNL874iERhZ","The Bitter End","Insomnium","In The Halls Of Awaiting","1","8","307640","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:6Z9eJsYu8rVqPMmIGFJUTZ","Journey Unkown","Insomnium","In The Halls Of Awaiting","1","9","272666","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:3wLRcgbtuNhM7F4D9szv2T","Inertia","Insomnium","One For Sorrow","1","1","223026","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:2C7qbrz1OBX7n8mwOjqlro","Through The Shadows","Insomnium","One For Sorrow","1","2","272600","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:4Iz48CoGGPQk5JUMIPDkAW","Song Of The Blackest Bird","Insomnium","One For Sorrow","1","3","449640","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:1xhDNfoVPnmi9qV1t2mtTj","Only One Who Waits","Insomnium","One For Sorrow","1","4","318720","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:45CRfCzYCUfnAUNr7QWucM","Unsung","Insomnium","One For Sorrow","1","5","304600","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:2YGsYOErFZST4akvjPVk60","Every Hour Wounds","Insomnium","One For Sorrow","1","6","324840","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:5IqpHJovKkp13el7rj3cwk","Decoherence","Insomnium","One For Sorrow","1","7","198493","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:1yYUCxTBYezXFDNbsYSyLJ","Lay The Ghost To Rest","Insomnium","One For Sorrow","1","8","466053","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:02fMOJ3zFWqOeyQCYv2TJs","Regain The Fire","Insomnium","One For Sorrow","1","9","266813","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:3STeEbIqwbrlkuUZ4tDtw5","One For Sorrow","Insomnium","One For Sorrow","1","10","366840","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:1KhU4EpO4uqcagtIXYg1eS","The Day It All Came Down","Insomnium","Since The Day All Came Down","1","2","296293","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:0ubOUS8cAvhVOzZHj9FVoA","Daughter Of The Moon","Insomnium","Since The Day All Came Down","1","3","369680","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:2rurtAT06xY4TqGReUQvM6","The Moment Of Reckoning","Insomnium","Since The Day All Came Down","1","4","346440","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:5e4nS9SEEm6TQGks2TtmAn","Bereavement","Insomnium","Since The Day All Came Down","1","5","255973","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:5qBo7aoVpqZf7gyWy7tdvA","Under The Plaintive Sky","Insomnium","Since The Day All Came Down","1","6","249973","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:0KaUhKIpUVCgkL4daE3lA0","Resonance","Insomnium","Since The Day All Came Down","1","7","149546","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:1dCEZI9cE2zVEtFMLsHf8G","Death Walked the Earth","Insomnium","Since The Day All Came Down","1","8","309413","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:2z0iaEQW0piwRKGUuu5h5j","Closing Words","Insomnium","Since The Day All Came Down","1","9","519146","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:5nd4XwdVtXk9So2sLdPv31","Disengagement","Insomnium","Since The Day All Came Down","1","10","265680","spotify:user:","2012-10-07T08:26:34Z"
"spotify:track:3mfLdB5tmwYi1OXrdvIFyj","Song Of the Forlorn Son","Insomnium","Since The Day All Came Down","1","11","345200","spotify:user:","2012-10-07T08:26:34Z"
"spotify:local:Rammstein:Rosenrot:Stirb+nicht+vor+mir+%28feat.+Sharleen+Spiteri%29:245","Stirb nicht vor mir (feat. Sharleen Spiteri)","Rammstein","Rosenrot","0","0","245000","spotify:user:","2012-10-27T11:18:49Z"
"spotify:track:3ZFwuJwUpIl0GeXsvF1ELf","Nothing Else Matters","Metallica","Metallica","1","8","388733","spotify:user:tn.leprechaun","2013-03-05T10:04:40Z"
"spotify:track:0O7lENhqOySbsL743G7PqD","Vermilion, Pt. 2","Slipknot","Vol. 3: The Subliminal Verses","1","11","224320","spotify:user:tn.leprechaun","2013-03-11T08:20:52Z"
"spotify:track:1sCNVNGDHQN0WNZTIePO8Z","Borders and Shading","In Flames","Soundtrack To Your Escape","1","9","261733","spotify:user:tn.leprechaun","2013-04-27T09:58:56Z"
"spotify:track:6nyvf8F5VyUdRZZQTZjGYl","The Tempest (the Siren's Song; The Banshee's Cry)","The Agonist","Lullabies For The Dormant Mind","1","1","286386","spotify:user:tn.leprechaun","2013-04-27T10:02:41Z"
"spotify:track:6PiLPECutM5I3mKaUPlBTD","Sparks","Parkway Drive","Atlas","1","1","138360","spotify:user:tn.leprechaun","2013-06-27T13:03:34Z"
"spotify:track:1Jn42id4gnDe8YPkkiAmhB","Old Ghost / New Regrets","Parkway Drive","Atlas","1","2","169960","spotify:user:tn.leprechaun","2013-06-27T13:03:34Z"
"spotify:track:5JBRgftbxT44CE4loygVU6","Dream Run","Parkway Drive","Atlas","1","3","248506","spotify:user:tn.leprechaun","2013-06-27T13:03:34Z"
"spotify:track:2IXhyxZCN3ZkVPHQJXi5ij","Wild Eyes","Parkway Drive","Atlas","1","4","258586","spotify:user:tn.leprechaun","2013-06-27T13:03:34Z"
"spotify:track:6jEv9MO2HudrUQyDFNIa5S","Dark Days","Parkway Drive","Atlas","1","5","245400","spotify:user:tn.leprechaun","2013-06-27T13:03:34Z"
"spotify:track:2CtbCnIASqTNOHXHvcN5rF","The River","Parkway Drive","Atlas","1","6","327013","spotify:user:tn.leprechaun","2013-06-27T13:03:34Z"
"spotify:track:3n67EleGqhnhS0WiSPqFtb","Swing","Parkway Drive","Atlas","1","7","211733","spotify:user:tn.leprechaun","2013-06-27T13:03:34Z"
"spotify:track:27TJGFDhU7tIclQM0HqmpK","The Slow Surrender","Parkway Drive","Atlas","1","8","254080","spotify:user:tn.leprechaun","2013-06-27T13:03:34Z"
"spotify:track:1kQLzEZCnAk4J0szXA6Gey","Atlas","Parkway Drive","Atlas","1","9","248520","spotify:user:tn.leprechaun","2013-06-27T13:03:34Z"
"spotify:track:6Y7vKSRTYyuRRsK5e2jPrW","Sleight of Hand","Parkway Drive","Atlas","1","10","267226","spotify:user:tn.leprechaun","2013-06-27T13:03:34Z"
"spotify:track:6FFoCI4bfzowXUSs9dEuJE","Snake Oil and Holy Water","Parkway Drive","Atlas","1","11","168746","spotify:user:tn.leprechaun","2013-06-27T13:03:34Z"
"spotify:track:0XsaatnNwX4w5s48757QjT","Blue and the Grey","Parkway Drive","Atlas","1","12","347400","spotify:user:tn.leprechaun","2013-06-27T13:03:34Z"
"spotify:track:5nay9GODeQyWAyM1I2YMcG","Everything Remains As It Never Was","Eluveitie","Everything Remains (As It Never Was)","1","2","265186","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:1SG9UQp3AH2VgXs5BCsaVP","Thousandfold","Eluveitie","Everything Remains (As It Never Was)","1","3","200240","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:0GLgic1ec98gOHkVlaKPA3","Nil","Eluveitie","Everything Remains (As It Never Was)","1","4","223173","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:3sRg8jfHE3NWVcbh9RPfdV","The Essence Of The Ashes","Eluveitie","Everything Remains (As It Never Was)","1","5","239506","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:2KjQcSf8yA4UwvSnINbYCM","Isara","Eluveitie","Everything Remains (As It Never Was)","1","6","164413","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:3ZlDXkXMIJoCXKpNYz0k3L","Kingdom Come Undone","Eluveitie","Everything Remains (As It Never Was)","1","7","202133","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:07Easoax7wPXEP6PaiYWJQ","Quoth The Raven","Eluveitie","Everything Remains (As It Never Was)","1","8","282306","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:09wAPnE8T9W2K7j9DcJHh8","[Do] Minion","Eluveitie","Everything Remains (As It Never Was)","1","9","307693","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:7DFHjq4BDkUXMqvIRyAu4V","Setlon","Eluveitie","Everything Remains (As It Never Was)","1","10","156506","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:0VB3vgI6U9oFF8OX4K3sFr","Sempiternal Embers","Eluveitie","Everything Remains (As It Never Was)","1","11","292400","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:5XskoGEgsSDknvpEKwxE43","Lugdunon","Eluveitie","Everything Remains (As It Never Was)","1","12","241413","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:3gIDkVTAg3GDSGGRGQO3KI","The Liminal Passage","Eluveitie","Everything Remains (As It Never Was)","1","13","135693","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:0kpTkqB9dESzdq3KUNDfpA","Brictom","Eluveitie","Evocation I: The Arcane Dominion","1","2","262200","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:1qD46BwfMcfCPniGugkQxt","The Arcane Dominion","Eluveitie","Evocation I: The Arcane Dominion","1","4","342733","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:6Z7pgANsavCjjM4ydXIEOM","The Cauldron Of Renascence","Eluveitie","Evocation I: The Arcane Dominion","1","6","124773","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:0MUFx6Nc2lwwCvlTMm9gj7","Nata","Eluveitie","Evocation I: The Arcane Dominion","1","7","242293","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:5QTjeUR2A6pFzuNI4nCPMF","Omnos","Eluveitie","Evocation I: The Arcane Dominion","1","8","228333","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:79ekrGHaqIXHY6uuGgFDNv","Carnutian Forest","Eluveitie","Evocation I: The Arcane Dominion","1","9","196613","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:17VyUszSVq6Z9BT25s89kv","Dessumiis Luge","Eluveitie","Evocation I: The Arcane Dominion","1","10","208320","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:3OvitXy2fOCX84kMeEXk5v","Gobanno","Eluveitie","Evocation I: The Arcane Dominion","1","11","195013","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:2HfwlPmDwJF7uwSwzYMGUR","Voveso In Mori","Eluveitie","Evocation I: The Arcane Dominion","1","12","249093","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:6S0pa4zLLJPMSA3fmvw3Fw","Memento","Eluveitie","Evocation I: The Arcane Dominion","1","13","200440","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:37IzlHkSaSGRkTF2cYv3Bm","Ne Regv Na","Eluveitie","Evocation I: The Arcane Dominion","1","14","306706","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:2XAO6RN5OmmRUbLI3xOJae","Sacrapos - The Disparaging Last Gaze","Eluveitie","Evocation I: The Arcane Dominion","1","15","163306","spotify:user:tn.leprechaun","2013-06-27T13:06:00Z"
"spotify:track:7DHigqaUYWYFJFOTMqzTWN","Helvetios","Eluveitie","Helvetios","1","2","240760","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:60mnmszpW3jJxt26E2Ezl0","Luxtos","Eluveitie","Helvetios","1","3","235080","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:37cZijSO30HCrGel7qx7nI","Home","Eluveitie","Helvetios","1","4","316866","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:1FHdmhuHe9zg9sLz1zfIi4","Santonian Shores","Eluveitie","Helvetios","1","5","238000","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:4admdvC6wPEIw9BQ3dBa68","Scorched Earth","Eluveitie","Helvetios","1","6","258279","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:2JSjXoRrJitxl2hkIO2Tlf","Meet The Enemy","Eluveitie","Helvetios","1","7","226293","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:2bXOaa76cMEOZJhCF3KogB","Neverland","Eluveitie","Helvetios","1","8","222800","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:3pfIjDOimfBATHIVlKozBf","A Rose For Epona","Eluveitie","Helvetios","1","9","266266","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:7icZA8MEKGt5MQWzXjz1Th","Havoc","Eluveitie","Helvetios","1","10","244666","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:3zjdHn9PLnLzXXADUx1r9f","The Uprising","Eluveitie","Helvetios","1","11","221666","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:4HXltBem3FpPNoL7j0ggVL","Hope","Eluveitie","Helvetios","1","12","147133","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:23Z6VbIRJa0dsGC8fUfdR4","The Siege","Eluveitie","Helvetios","1","13","164573","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:4fHWuusi13CiOYjR8q8571","Alesia","Eluveitie","Helvetios","1","14","238000","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:60cz542vMaK3n2ubnh3fzv","Uxellodunon","Eluveitie","Helvetios","1","16","231773","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:3OK5Ok5VQuWJmLCSbmUUmG","Epilogue","Eluveitie","Helvetios","1","17","194066","spotify:user:tn.leprechaun","2013-06-27T13:06:10Z"
"spotify:track:23bLv4aPf9Nt53KCybyFKf","Here's to Us","Halestorm","Hello, It's Mz. Hyde","1","4","177540","spotify:user:tn.leprechaun","2013-07-02T19:29:58Z"
"spotify:track:2F3wo3M0pQCFADjonihr1b","Rise And Fall","The Agonist","Once Only Imagined","1","2","242786","spotify:user:tn.leprechaun","2013-07-03T08:33:58Z"
"spotify:track:6iRT2rgIIV6oL7N6VlXvOo","Born Dead; Buried Alive","The Agonist","Once Only Imagined","1","3","272746","spotify:user:tn.leprechaun","2013-07-03T08:33:58Z"
"spotify:track:6Tea3w8aIhWfLTsjm7PoL1","Take A Bow","The Agonist","Once Only Imagined","1","4","245093","spotify:user:tn.leprechaun","2013-07-03T08:33:58Z"
"spotify:track:1i2gyPXRhrgcTlc2wTZVod","Trophy Kill","The Agonist","Once Only Imagined","1","5","219573","spotify:user:tn.leprechaun","2013-07-03T08:33:58Z"
"spotify:track:1GbMnXGirEXNuxnGyFsUuU","Business Suits And Combat Boots","The Agonist","Once Only Imagined","1","6","327746","spotify:user:tn.leprechaun","2013-07-03T08:33:58Z"
"spotify:track:7egpGBLHDsPcrlhBvB8Vmx","Serendipity","The Agonist","Once Only Imagined","1","7","222493","spotify:user:tn.leprechaun","2013-07-03T08:33:58Z"
"spotify:track:6alrkpcacoTBdV3AJcXwSe","Memento Mori","The Agonist","Once Only Imagined","1","8","189720","spotify:user:tn.leprechaun","2013-07-03T08:33:58Z"
"spotify:track:0Ce3PYgdo6yLljLSslMqma","Void Of Sympathy","The Agonist","Once Only Imagined","1","9","261213","spotify:user:tn.leprechaun","2013-07-03T08:33:58Z"
"spotify:track:5SRMusAM4r5ppQZafI0Wce","Forget Tomorrow","The Agonist","Once Only Imagined","1","11","217226","spotify:user:tn.leprechaun","2013-07-03T08:33:58Z"
"spotify:track:33XVVfnEHkLRvuv20AoCXj","Waste of Skin","Children Of Bodom","Halo Of Blood","1","2","256480","spotify:user:tn.leprechaun","2013-07-03T09:54:13Z"
"spotify:track:70vtC9UiHHntZwRmsAzlld","Halo of Blood","Children Of Bodom","Halo Of Blood","1","4","192453","spotify:user:tn.leprechaun","2013-07-03T09:54:13Z"
"spotify:track:4Q0imzC6eOfaScG2YKMADF","Scream for Silence","Children Of Bodom","Halo Of Blood","1","6","249520","spotify:user:tn.leprechaun","2013-07-03T09:54:13Z"
"spotify:track:0EQGqRwrjipZVF71ifeSBZ","Transference","Children Of Bodom","Halo Of Blood","1","8","238266","spotify:user:tn.leprechaun","2013-07-03T09:54:13Z"
"spotify:track:3zr3LRADeIy7m7Llii0NIq","Bodom Blue Moon (The Second Coming)","Children Of Bodom","Halo Of Blood","1","10","254186","spotify:user:tn.leprechaun","2013-07-03T09:54:13Z"
"spotify:track:2l7fhNb9PKpm2QdPuueMhw","Your Days Are Numbered","Children Of Bodom","Halo Of Blood","1","12","220640","spotify:user:tn.leprechaun","2013-07-03T09:54:13Z"
"spotify:track:72m9xDSgECH0n9cRtRuJdU","Dead Man's Hand on You","Children Of Bodom","Halo Of Blood","1","14","297560","spotify:user:tn.leprechaun","2013-07-03T09:54:13Z"
"spotify:track:00O3VttWsI2tMrgTtHA05V","Damaged Beyond Repair","Children Of Bodom","Halo Of Blood","1","16","260586","spotify:user:tn.leprechaun","2013-07-03T09:54:13Z"
"spotify:track:2GD9kxzWuRD2mFm877nNEW","All Twisted","Children Of Bodom","Halo Of Blood","1","18","291960","spotify:user:tn.leprechaun","2013-07-03T09:54:13Z"
"spotify:track:5xzN73mYKcfYKqe9orDfxu","One Bottle and a Knee Deep","Children Of Bodom","Halo Of Blood","1","20","241706","spotify:user:tn.leprechaun","2013-07-03T09:54:13Z"
"spotify:track:7f9E35cKixRF481eHKkStD","Dreamlore Degenerate","Dark Tranquillity","The Mind's I","1","1","164600","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:3g3m1K9XskStTRKw8a6vyS","Zodijackyl Light","Dark Tranquillity","The Mind's I","1","2","239573","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:5jFz7GuQwYgsevPHMaEwo1","Hedon","Dark Tranquillity","The Mind's I","1","3","337360","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:21Lv3QXkLAZ0CxpoG2ElC9","Scythe, Rage And Rose","Dark Tranquillity","The Mind's I","1","4","153893","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:2YvllJGaixdeMDi8TXvVN9","Constant","Dark Tranquillity","The Mind's I","1","5","182213","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:0ZNufzrdPrSMUqZQh6NV7a","Dissolution Factor Red","Dark Tranquillity","The Mind's I","1","6","127853","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:2aMKxrvTk0g8UEW2rvOPBO","Insanity's Crescendo","Dark Tranquillity","The Mind's I","1","7","412000","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:1XXK3ZF7bSZi3KkH8Isbvp","Still Moving Sinews","Dark Tranquillity","The Mind's I","1","8","281760","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:1pYUZqdny5qezgexyl4ktn","Atom Heart 243, 5","Dark Tranquillity","The Mind's I","1","9","240106","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:1AaGvZu6VYJpwqRY8ymKPz","Tidal Tantrum","Dark Tranquillity","The Mind's I","1","10","177226","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:0GDOxwVIQXYB0WBg12dv2D","Tounges","Dark Tranquillity","The Mind's I","1","11","293773","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:74chVwZDkPmHeMRbTlJ9bf","The Mind's Eye","Dark Tranquillity","The Mind's I","1","12","191320","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:1s18QVTgP9erN0PKTcEYWW","Razorfever","Dark Tranquillity","The Mind's I","1","13","195786","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:43HdNrW9PJ4GgFldCgAGfc","Shadowlight Facade","Dark Tranquillity","The Mind's I","1","14","204866","spotify:user:tn.leprechaun","2013-07-12T13:03:53Z"
"spotify:track:21mf3kbUnZromBzFL9mpQH","Punish My Heaven","Dark Tranquillity","The Gallery","1","1","286960","spotify:user:tn.leprechaun","2013-07-12T13:04:07Z"
"spotify:track:2FsieECB6cTFKIculkHTgK","Silence And The Firmament Withdrew","Dark Tranquillity","The Gallery","1","2","156200","spotify:user:tn.leprechaun","2013-07-12T13:04:07Z"
"spotify:track:5UgS9JgTn5Ci1qDulpeJYT","Edenspring","Dark Tranquillity","The Gallery","1","3","270800","spotify:user:tn.leprechaun","2013-07-12T13:04:07Z"
"spotify:track:0UB86HZXWZWRRfmyHliPkE","The Dividing Line","Dark Tranquillity","The Gallery","1","4","301466","spotify:user:tn.leprechaun","2013-07-12T13:04:07Z"
"spotify:track:3tHxCgPSnEjffNDDpiSZEM","The Gallery","Dark Tranquillity","The Gallery","1","5","247906","spotify:user:tn.leprechaun","2013-07-12T13:04:07Z"
"spotify:track:05yThM8ivCDyofclqvI227","The One Brooding Warning","Dark Tranquillity","The Gallery","1","6","254453","spotify:user:tn.leprechaun","2013-07-12T13:04:07Z"
"spotify:track:25O9a1TZD4ZBgGtwOCV6pl","Midway Through Infinity","Dark Tranquillity","The Gallery","1","7","210186","spotify:user:tn.leprechaun","2013-07-12T13:04:07Z"
